RunID,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
20251123-134446,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,6.10E-05,10240,0.000866,0.111,0.948,10,linear,TRUE,128,3,simple,,,5,100000,512,12000
20251123-134613,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.00027,20480,0.009294,0.219,0.91,5,linear,TRUE,256,1,simple,,,5,100000,2048,12000
20251123-134716,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,7.70E-05,40960,0.008996,0.268,0.947,10,linear,FALSE,128,3,simple,,,5,250000,2048,12000
20251123-135035,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000147,20480,0.007704,0.297,0.945,5,linear,FALSE,512,3,simple,,,5,1000000,128,12000
20251123-140153,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000114,20480,0.001403,0.157,0.932,5,constant,TRUE,256,1,simple,,,5,100000,128,12000
20251123-140305,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000293,163840,0.00432,0.195,0.931,3,constant,TRUE,512,3,simple,,,5,500000,128,12000
20251123-140826,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000105,81920,0.000884,0.201,0.906,8,constant,TRUE,128,2,simple,,,5,250000,64,12000
20251123-141126,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000139,81920,0.0077,0.124,0.911,10,constant,TRUE,512,2,simple,,,5,100000,2048,12000
20251123-141259,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000254,20480,0.005893,0.208,0.936,10,linear,TRUE,128,1,simple,,,5,500000,2048,12000
20251123-141905,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,1.50E-05,81920,0.004117,0.129,0.937,4,constant,TRUE,64,2,simple,,,5,1000000,1024,12000
20251123-142747,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000105,20480,0.001738,0.161,0.93,4,constant,FALSE,128,1,simple,,,5,2000000,512,12000
20251123-144344,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,6.90E-05,81920,0.007142,0.236,0.942,10,constant,TRUE,128,3,simple,,,5,100000,64,12000
20251123-144513,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,9.80E-05,327680,0.005261,0.178,0.932,10,constant,FALSE,512,1,simple,,,5,500000,64,12000
20251123-145114,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,6.50E-05,163840,0.006557,0.141,0.944,4,constant,FALSE,64,1,simple,,,5,250000,64,12000
20251123-145335,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000227,81920,0.007029,0.174,0.946,3,linear,FALSE,256,3,simple,,,5,250000,128,12000
20251123-145612,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.00028,81920,0.000646,0.245,0.903,10,linear,FALSE,512,1,simple,,,5,2000000,128,12000
20251123-152106,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000278,40960,0.002016,0.281,0.906,3,linear,FALSE,512,1,simple,,,5,2000000,1024,12000
20251123-153643,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000281,40960,0.00094,0.151,0.943,8,linear,TRUE,128,2,simple,,,5,1000000,64,12000
20251123-154810,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,4.80E-05,81920,0.002106,0.176,0.935,4,linear,FALSE,32,2,simple,,,5,250000,1024,12000
20251123-155035,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000118,40960,0.005849,0.238,0.924,5,linear,TRUE,32,1,simple,,,5,100000,256,12000
20251123-155141,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,6.20E-05,81920,0.008313,0.299,0.921,8,constant,FALSE,64,1,simple,,,5,2000000,1024,12000
20251123-165723,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000269,20480,0.009581,0.263,0.941,3,linear,TRUE,128,3,simple,,,5,1000000,128,12000
20251123-171907,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000188,81920,0.009046,0.243,0.928,3,constant,FALSE,128,3,simple,,,5,1000000,128,12000
20251123-172736,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,9.30E-05,20480,0.001498,0.158,0.905,5,constant,TRUE,512,3,simple,,,5,500000,512,12000
20251123-173350,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000298,163840,0.004899,0.137,0.913,5,linear,TRUE,64,3,simple,,,5,2000000,256,12000
20251123-175416,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000207,40960,0.000567,0.163,0.911,4,constant,TRUE,512,3,simple,,,5,250000,512,12000
20251123-175710,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,9.10E-05,40960,0.003102,0.142,0.913,10,constant,TRUE,512,3,simple,,,5,100000,64,12000
20251123-175901,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000105,40960,0.003241,0.237,0.935,3,constant,FALSE,128,2,simple,,,5,500000,256,12000
20251123-180311,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000215,40960,0.002372,0.196,0.95,4,constant,FALSE,64,2,simple,,,5,2000000,128,12000
20251123-181912,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000262,40960,0.001744,0.213,0.938,5,constant,TRUE,128,1,simple,,,5,500000,2048,12000
20251123-182347,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000281,10240,0.009641,0.133,0.904,3,constant,TRUE,32,3,simple,,,5,500000,2048,12000
20251123-182746,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000233,327680,0.003097,0.196,0.947,3,constant,TRUE,128,3,simple,,,5,250000,2048,12000
20251123-182940,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.00016,40960,0.000651,0.15,0.926,4,linear,FALSE,256,3,simple,,,5,1000000,1024,12000
20251123-183854,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.00016,40960,0.006629,0.219,0.938,5,constant,TRUE,256,2,simple,,,5,500000,2048,12000
20251123-184411,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000262,81920,0.00762,0.256,0.93,10,linear,TRUE,256,3,simple,,,5,100000,64,12000
20251123-184549,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,1.40E-05,20480,0.009752,0.119,0.923,10,constant,TRUE,512,3,simple,,,5,250000,64,12000
20251123-185041,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,2.20E-05,40960,0.009925,0.141,0.904,3,linear,FALSE,256,3,simple,,,5,500000,128,12000
20251123-185542,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000175,81920,0.002308,0.292,0.943,5,constant,TRUE,32,3,simple,,,5,2000000,256,12000
20251123-191529,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000207,20480,0.004841,0.272,0.938,10,constant,FALSE,128,2,simple,,,5,2000000,512,12000
20251123-194316,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,3.80E-05,20480,0.000984,0.153,0.91,3,constant,TRUE,128,3,simple,,,5,100000,512,12000
20251123-194427,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,8.50E-05,327680,0.004911,0.188,0.942,8,linear,TRUE,64,3,simple,,,5,2000000,128,12000
20251123-201630,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000251,20480,0.001689,0.286,0.948,4,linear,FALSE,512,2,simple,,,5,100000,2048,12000
20251123-201803,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,6.10E-05,40960,0.006602,0.23,0.913,8,constant,FALSE,64,2,simple,,,5,2000000,64,12000
20251123-204722,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000194,81920,0.007324,0.106,0.914,4,constant,TRUE,128,1,simple,,,5,100000,64,12000
20251123-204849,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000261,40960,0.001197,0.132,0.9,3,constant,TRUE,64,1,simple,,,5,100000,64,12000
20251123-205013,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,9.80E-05,40960,0.001982,0.298,0.907,10,linear,FALSE,128,1,simple,,,5,250000,256,12000
20251123-205439,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,5.40E-05,10240,0.005604,0.198,0.91,5,linear,FALSE,64,1,simple,,,5,2000000,256,12000
20251123-211819,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,3.30E-05,81920,0.002216,0.158,0.905,5,constant,TRUE,64,3,simple,,,5,500000,2048,12000
20251123-212511,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000295,40960,0.004845,0.241,0.924,4,linear,TRUE,128,2,simple,,,5,500000,1024,12000
20251123-213112,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000278,81920,0.00239,0.117,0.912,3,linear,TRUE,64,3,simple,,,5,2000000,2048,12000
20251123-215159,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,6.00E-05,81920,0.006519,0.121,0.909,4,linear,FALSE,32,1,simple,,,5,100000,1024,12000
20251123-215322,Windows 11,"AMD64 Family 25 Model 33 Stepping 2, AuthenticAMD",8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000167,40960,0.005559,0.216,0.947,8,linear,FALSE,64,2,simple,,,5,2000000,512,12000
20251122-222059,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,0.000279,20480,0.003939,0.186,0.931,3,constant,TRUE,64,2,simple,,,5,2000000,1024,12000
20251122-230218,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,4096,5.90E-05,163840,0.006767,0.154,0.915,3,linear,TRUE,256,1,simple,,,5,100000,256,12000
20251122-230332,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,0.000141,40960,0.001301,0.265,0.947,3,constant,FALSE,128,1,simple,,,5,500000,128,12000
20251122-231007,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,0.000157,40960,0.000438,0.101,0.922,8,constant,FALSE,64,2,simple,,,5,500000,512,12000
20251122-231737,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,3.40E-05,81920,0.001771,0.255,0.949,3,linear,FALSE,128,3,simple,,,5,1000000,128,12000
20251122-233113,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,4096,0.000229,327680,0.008808,0.281,0.926,8,linear,TRUE,512,1,simple,,,5,500000,256,12000
20251122-233813,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,4096,0.000223,163840,0.00446,0.139,0.941,5,linear,FALSE,512,3,simple,,,5,500000,1024,12000
20251122-234622,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,9.90E-05,163840,0.008701,0.233,0.911,4,constant,TRUE,32,1,simple,,,5,1000000,128,12000
20251122-235848,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,2.40E-05,40960,0.003483,0.137,0.901,10,linear,TRUE,64,3,simple,,,5,1000000,64,12000
20251123-013820,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,9.60E-05,40960,0.002301,0.12,0.915,3,linear,FALSE,512,2,simple,,,5,1000000,256,12000
20251123-113435,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,5.10E-05,40960,0.005822,0.253,0.921,8,linear,FALSE,64,1,simple,,,5,2000000,1024,12000
20251123-120031,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,9.30E-05,20480,0.001326,0.254,0.922,5,constant,FALSE,256,1,simple,,,5,2000000,64,12000
20251123-122345,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,0.000121,10240,0.008144,0.2,0.933,3,constant,FALSE,128,3,simple,,,5,250000,2048,12000
20251123-122642,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,0.00029,10240,0.008188,0.231,0.942,10,constant,TRUE,32,3,simple,,,5,250000,1024,12000
20251123-123007,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,0.000112,40960,0.004635,0.17,0.934,5,constant,TRUE,512,1,simple,,,5,2000000,512,12000
20251123-125406,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,0.00023,81920,0.004823,0.157,0.913,3,constant,TRUE,128,1,simple,,,5,100000,256,12000
20251123-125522,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,0.000247,81920,0.007562,0.223,0.938,4,linear,FALSE,64,3,simple,,,5,500000,2048,12000
20251123-130138,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,9.00E-05,40960,0.009152,0.223,0.947,10,linear,FALSE,128,3,simple,,,5,100000,64,12000
20251123-130306,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,4096,0.000248,327680,0.008192,0.116,0.921,8,constant,TRUE,128,1,simple,,,5,1000000,512,12000
20251123-131656,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,4096,0.000179,327680,0.001972,0.177,0.936,3,linear,FALSE,64,3,simple,,,5,500000,2048,12000
20251123-132300,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,5.10E-05,81920,0.00833,0.177,0.914,10,linear,FALSE,512,2,simple,,,5,1000000,64,12000
20251123-133841,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,2.90E-05,20480,0.004513,0.132,0.905,3,linear,TRUE,32,3,simple,,,5,500000,1024,12000
20251123-134442,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,2.10E-05,10240,0.002595,0.148,0.92,10,constant,TRUE,256,1,simple,,,5,2000000,128,12000
20251123-141107,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,0.000151,81920,0.003588,0.232,0.92,3,constant,TRUE,128,1,simple,,,5,100000,64,12000
20251123-141223,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,8.40E-05,163840,0.006015,0.146,0.905,8,linear,FALSE,64,3,simple,,,5,100000,2048,12000
20251123-141336,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,0.000298,163840,0.000314,0.238,0.907,4,constant,TRUE,512,1,simple,,,5,1000000,512,12000
20251123-142603,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,0.000134,40960,0.002484,0.26,0.933,3,linear,TRUE,256,3,simple,,,5,2000000,256,12000
20251123-144926,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,4096,0.000261,163840,0.005878,0.248,0.92,8,constant,TRUE,128,3,simple,,,5,2000000,64,12000
20251123-151634,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,2.50E-05,81920,0.005038,0.102,0.905,10,constant,FALSE,64,2,simple,,,5,2000000,1024,12000
20251123-154456,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,0.000125,40960,0.000969,0.269,0.934,10,constant,TRUE,64,2,simple,,,5,500000,512,12000
20251123-155213,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,7.90E-05,10240,0.007189,0.26,0.934,3,constant,TRUE,32,3,simple,,,5,2000000,128,12000
20251123-161351,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,0.000293,20480,0.005673,0.271,0.949,4,linear,TRUE,128,2,simple,,,5,500000,1024,12000
20251123-161953,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,0.000105,40960,0.007929,0.186,0.943,10,constant,FALSE,64,2,simple,,,5,1000000,64,12000
20251123-163936,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,0.000191,40960,0.005825,0.173,0.914,8,constant,TRUE,512,3,simple,,,5,250000,64,12000
20251123-164335,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,0.00022,10240,0.002983,0.267,0.914,3,linear,FALSE,64,3,simple,,,5,500000,128,12000
20251123-164912,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,0.000278,20480,0.003389,0.188,0.906,5,linear,FALSE,64,1,simple,,,5,100000,2048,12000
20251123-165029,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,0.000209,81920,0.000924,0.236,0.944,5,linear,FALSE,64,1,simple,,,5,2000000,128,12000
20251123-171407,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,4096,0.000198,327680,0.008619,0.279,0.948,8,constant,FALSE,256,3,simple,,,5,250000,1024,12000
20251123-171702,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,4096,0.000182,81920,0.003072,0.204,0.927,3,constant,TRUE,64,2,simple,,,5,500000,64,12000
20251123-172309,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,6.00E-05,40960,0.001764,0.295,0.947,10,linear,TRUE,256,3,simple,,,5,500000,128,12000
20251123-173642,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,5.20E-05,10240,0.002943,0.27,0.942,10,constant,FALSE,256,1,simple,,,5,2000000,64,12000
20251123-182301,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,8.70E-05,40960,0.003486,0.136,0.917,3,constant,FALSE,256,3,simple,,,5,1000000,64,12000
20251123-184611,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,0.000127,40960,0.004817,0.148,0.939,4,constant,TRUE,64,2,simple,,,5,1000000,64,12000
20251123-190314,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,1024,0.00013,20480,0.005392,0.236,0.911,3,linear,TRUE,512,2,simple,,,5,100000,64,12000
20251123-190435,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,4096,0.000173,81920,0.004534,0.18,0.937,10,constant,FALSE,64,1,simple,,,5,1000000,256,12000
20251123-192351,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,0.000183,163840,0.007161,0.224,0.9,8,constant,TRUE,32,3,simple,,,5,1000000,256,12000
20251123-193723,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,512,3.70E-05,40960,0.003885,0.251,0.939,5,linear,FALSE,64,3,simple,,,5,250000,128,12000
20251123-194056,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,2048,3.10E-05,163840,0.003732,0.156,0.937,10,constant,FALSE,512,3,simple,,,5,2000000,64,12000
20251123-202607,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,4096,0.000196,81920,0.001182,0.208,0.93,10,constant,FALSE,512,1,simple,,,5,250000,64,12000
20251123-203059,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,3DBall,4096,1.50E-05,327680,0.009559,0.279,0.947,4,constant,TRUE,128,2,simple,,,5,500000,2048,12000
20251125-155424,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,2048,0.000102,81920,0.005654,0.19,0.924,4,linear,FALSE,256,3,simple,,,5,1000000,64,12000
20251125-161808,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,4096,4.20E-05,81920,0.003347,0.247,0.926,4,constant,TRUE,128,2,simple,,,5,250000,2048,12000
20251125-162650,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,1024,5.00E-05,40960,0.003972,0.293,0.925,8,linear,TRUE,256,1,simple,,,5,250000,1024,12000
20251125-163243,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,2048,0.000293,81920,0.001403,0.243,0.93,4,constant,FALSE,512,1,simple,,,5,250000,1024,12000
20251125-163807,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,512,0.00018,40960,0.007519,0.187,0.924,3,constant,FALSE,256,1,simple,,,5,2000000,512,12000
20251125-171940,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,1024,0.000242,81920,0.009234,0.189,0.941,5,linear,FALSE,256,3,simple,,,5,2000000,256,12000
20251125-180906,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,4096,0.000208,163840,0.000252,0.287,0.924,4,linear,TRUE,256,2,simple,,,5,250000,64,12000
20251125-181514,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,1024,0.000278,20480,0.006859,0.186,0.932,10,linear,FALSE,64,2,simple,,,5,500000,64,12000
20251125-182736,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,2048,0.00026,81920,0.009101,0.193,0.922,3,linear,TRUE,64,1,simple,,,5,2000000,512,12000
20251125-191135,macOS,Apple M2,8,8589934592,Chipset Model: Apple M2,,,ppo,Crawler,1024,0.00022,81920,0.009322,0.157,0.915,10,linear,FALSE,32,3,simple,,,5,250000,1024,12000
